,ean,ctr
1471,05909991388270,0
1472,05909991388287,0
1473,05909991388294,0
1474,05909991388263,0
1475,05909990980611,0
1476,05909990642533,0
1477,05909991118914,0
1478,05909990980512,0
1479,05904374007885,0
1480,05909991065515,0
1481,05909990372317,0
1482,05909990776955,0
1483,05909990770311,0
1484,05909991317621,0
1485,05909990742509,0
1486,05909990374328,0
1487,05909990374311,0
1488,05909991074258,0
1489,05909991074296,0
1490,05909990127214,0
1491,05909990941612,0
1492,05909990941629,0
1493,05909990139217,0
1494,05909991350635,0
1495,05908289660371,0
1496,05909990570720,0
1497,05909990933839,0
1498,05909990851423,0
1499,05909990851416,0
1500,05909990851522,0
1501,05909990851515,0
1502,05909990851317,0
1503,05909990484621,0
1504,05909990484720,0
1505,05909990484522,0
1506,05909990484829,0
1507,05909991401771,0
1508,05909991401788,0
1509,05909990785858,0
1510,05909990785889,0
1511,05909991447915,0
1512,05909991442064,0
1513,05909991274931,0
1514,05909991274955,0
1515,05909991034870,0
1516,05909991448523,0
1517,05909991034887,0
1518,05909991448530,0
1519,05909991034894,0
1520,05909991448547,0
1521,05906720534670,0
1522,05906720534687,0
1523,05900411004763,0
1524,05900411004770,0
1525,05900411004787,0
1526,05900411004732,0
1527,05900411004749,0
1528,05900411004756,0
1529,05909991403959,0
1530,05909991403966,0
1531,05909991403898,0
1532,05909991383626,0
1533,05909991383657,0
1534,05909991034900,0
1535,05909991034924,0
1536,05909991034931,0
1537,05909990907014,0
1538,05909990907113,0
1539,05909990906918,0
1540,05909990832422,0
1541,05909990832521,0
1542,05909990832620,0
1543,05909991078980,0
1544,05909991079055,0
1545,05909990938001,0
1546,05909990938025,0
1547,05909991431211,0
1548,05909991431167,0
1549,05909990347827,0
1550,05909990347728,0
1551,05909991343019,0
1552,05909991343033,0
1553,05997001308486,0
1554,05997001308493,0
1555,05997001308509,0
1556,05909990007257,0
1557,05909990697304,0
1558,05909990007240,0
1559,05909991088125,0
1560,05909991088149,0
1561,05909990339754,0
1562,05909990339761,0
1563,05909990792924,0
1564,07613421020934,0
1565,05909990937981,0
1566,05909990975914,0
1567,05909990620777,0
1568,05909990614400,0
1569,05909991218287,0
1570,05909991218294,0
1571,05909990337446,0
1572,05909990445219,0
1573,05909990445318,0
1574,05909990996681,0
1575,05909990849000,0
1576,05909990357215,0
1577,05909991373238,0
1578,05909990988235,0
1579,05909991304102,0
1580,05909990223794,0
1581,05909990135028,0
1582,05909991331108,0
1583,05909991331153,0
1584,05909991331207,0
1585,05909990339495,0
1586,05909991425340,0
1587,05909990339709,0
1588,05909990339600,0
1589,05909990338542,0
1590,05909990338658,0
1591,05909990769216,0
1592,05909990769315,0
1593,05909990769414,0
1594,05909991017422,0
1595,05909991017521,0
1596,05909990880911,0
1597,05909990092413,0
1598,05909991267155,0
1599,05909991267162,0
1600,05909990359912,0
1601,05909991216023,0
1602,05909990443017,0
1603,05909990911127,0
1604,05909990647224,0
1605,05909990647231,0
1606,05909991056100,0
1607,05909991056131,0
1608,05909991267230,0
1609,05909991004002,0
1610,05909991004026,0
1611,05909991256548,0
1612,05909991263171,0
1613,05909991226299,0
1614,05909991226305,0
1615,05909991267186,0
1616,05909991267193,0
1617,05909991291648,0
1618,05909991257392,0
1619,05909991257408,0
1620,05909990744817,0
1621,05909990744916,0
1622,05909990745012,0
1623,05909990745111,0
1624,05909990566082,0
1625,05909990566105,0
1626,05909990566129,0
1627,05909990566143,0
1628,05909991097615,0
1629,05909991097516,0
1630,05909991097417,0
1631,05909991097318,0
1632,05909990337453,0
1633,05909990337521,0
1634,05909990338078,0
1635,05909990338146,0
1636,05909990338207,0
1637,05909991365790,0
1638,05909991365868,0
1639,05909991365936,0
1640,05909990570348,0
1641,05909990570355,0
1642,05909990570362,0
1643,05909990573196,0
1644,05909990570379,0
1645,05909990791712,0
1646,05909990693313,0
1647,05909990156825,0
1648,05909990183036,0
1649,05909991000882,0
1650,05909991256210,0
1651,05909991256197,0
1652,05909991335564,0
1653,05909991335595,0
1654,05909990082315,0
1655,05909990783212,0
1656,05909990077311,0
1658,05909990239412,0
1660,05909990104017,0
1662,05909990722617,0
1664,05909990969319,0
1666,05909991218140,0
1667,05909990950317,0
1668,05909990836758,0
1669,05909990944927,0
1670,05909990853540,0
1671,05909990740635,0
1672,05055565774410,0
1673,05909991080921,0
1674,07613421044596,0
1675,07613421045531,0
1676,07613421045548,0
1677,07613421045524,0
1678,05909990975815,0
1679,05909991276621,0
1680,05909990644933,0
1681,05909990799398,0
1682,05909990863013,0
1683,05909990665907,0
1684,05909990223121,0
1685,05909991025014,0
1686,05908289660401,0
1687,05909990012688,0
1688,05909990770182,0
1689,05909990424801,0
1690,05909990424849,0
1691,05909990734993,0
1692,05909990738212,0
1693,05909991092566,0
1694,05909991092597,0
1695,05909991213053,0
1696,05909990713639,0
1697,05909991378059,0
1698,05909991306298,0
1699,05909991429171,0
1700,05909990879915,0
1701,05909990614981,0
1702,05909991369668,0
1703,05909990451814,0
1704,05909991107833,0
1705,05909991107864,0
1706,05909991371562,0
1707,05909990005741,0
1708,05909991201982,0
1709,05909990895717,0
1710,05909990617555,0
1711,05909991231538,0
1712,05909990008483,0
1713,05909990008575,0
1714,05909990617197,0
1715,05909990237920,0
1716,05909990958566,0
1717,05909990853113,0
1718,05909990958573,0
1719,05909990853311,0
1720,05909990958580,0
1721,05909990853519,0
1722,05909990958597,0
1723,05909990852413,0
1724,05909990958603,0
1725,05909990852116,0
1726,05909990246014,0
1727,05909990246717,0
1728,05909990247011,0
1729,05909990348923,0
1730,05909990672448,0
1731,05909990672585,0
1732,05909990672363,0
1733,05909990238323,0
1734,05909990348121,0
1735,05909991022921,0
1736,05909991023027,0
1737,05909991023126,0
1738,05909991023324,0
1739,05909991022525,0
1740,05909991022822,0
1741,05909990692422,0
1742,05909990455010,0
1743,05909990455614,0
1744,05909991333553,0
1745,05909990005482,0
1746,05909990005536,0
1747,05907677973123,0
1748,05999885490165,0
1749,05909991185879,0
1750,05909990322114,0
1751,05909990999019,0
1752,05909991334178,0
1753,05909991334208,0
1754,05909990368624,0
1755,05909990452118,0
1756,05909990010516,0
1757,05909991011727,0
1758,05909990010622,0
1759,05909990010714,0
1760,05909991011529,0
1761,05909990858262,0
1762,05909990858255,0
1763,05909990004331,0
1764,05909990004317,0
1765,05909991053826,0
1766,05909991053819,0
1767,05909991465377,0
1768,05909991452278,0
1769,05909991427764,0
1770,05909991286613,0
1771,05909991466046,0
1772,05909991351274,0
1773,05909991452285,0
1774,05909991427511,0
1775,05909991286927,0
1776,05909991387044,0
1777,05909991387051,0
1778,05901878600772,0
1779,05909991264710,0
1780,05901878600789,0
1781,05909991264734,0
1782,05909991348762,0
1783,05909991326470,0
1784,05909991326494,0
1785,05909991322779,0
1786,05909991322786,0
1787,05909991298586,0
1788,05909991298654,0
1789,05909991313425,0
1790,05909991313555,0
1791,05909991329822,0
1792,05909991329785,0
1793,05909991329891,0
1794,05909991329853,0
1795,05909991307349,0
1796,05909991307370,0
1797,05909990257539,0
1798,05909990269310,0
1799,05909990210817,0
1800,05909990412112,0
1801,05909990413317,0
1802,05909991436056,0
1803,05904055005070,0
1804,05909990064694,0
1805,05909990046485,0
1806,05909990794553,0
1807,05909990098514,0
1808,05909990760718,0
1809,05909990675593,0
1810,05909991134907,0
1811,05907695215205,0
1812,05909991134938,0
1813,05907695215212,0
1814,05909991134969,0
1815,05907695215229,0
1816,05909990650521,0
1817,05909990650620,0
1818,05909990625697,0
1819,05909991105563,0
1820,05909991105549,0
1821,05055565743331,0
1822,05055565743348,0
1823,05055565743355,0
1824,05055565743324,0
1825,05902020241591,0
1826,05902020241607,0
1827,05902020241614,0
1828,05902020241584,0
1829,05909991358358,0
1830,05909991358365,0
1831,05909991358372,0
1832,05909991358341,0
1833,05909991376017,0
1834,05909991376055,0
1835,05909991376093,0
1836,05909991375966,0
1837,05909991384234,0
1838,05909991384241,0
1839,05909991384258,0
1840,05909991384197,0
1841,05909990935505,0
1842,05909991368371,0
1843,05909991368401,0
1844,05909991368432,0
1845,05909991368333,0
1846,05909990334766,0
1847,05909990334759,0
1848,05909990038480,0
1849,05909990038701,0
1850,05909990038565,0
1851,05909990346318,0
1852,05909990346325,0
1853,05909990787319,0
1854,05909990787210,0
1855,05909991006617,0
1856,05909990961092,0
1857,05909991006419,0
1858,05909991006518,0
1859,05909990972616,0
1860,05909991138349,0
1861,05909990972418,0
1862,05909990972517,0
1863,05909991094614,0
1866,05909991094515,0
1869,05909990727032,0
1870,05909990869817,0
1871,05909990064045,0
1872,05909990064076,0
1873,05909990995479,0
1874,05909991189792,0
1875,05909990813582,0
1876,05909990931873,0
1877,05909991019693,0
1878,05909991019709,0
1879,05909990841448,0
1880,05900411001298,0
1881,05909991102883,0
1882,05909991102890,0
1883,05903546007524,0
1884,05903546007531,0
1885,05909990411825,0
1886,05909990411818,0
1887,05909990741311,0
1888,05903060601673,0
1889,05909991220365,0
1890,05909991220396,0
1891,05909991429249,0
1892,05909991429256,0
1893,05909990879687,0
1894,05906414000948,0
1895,05909991306649,0
1896,05909990946587,0
1897,05909991057213,0
1898,05415062343609,0
1899,05909990894543,0
1900,05903060606630,0
1901,05909990977826,0
1902,05901878600482,0
1903,05903792743399,0
1904,05909990977925,0
1905,05909991309138,0
1906,05909991309145,0
1907,04037353010604,0
1908,04037353015388,0
1909,04037353010628,0
1910,05909990858651,0
1911,05909991416683,0
1912,05909991416720,0
1913,05909991060718,0
1914,05909990799923,0
1915,05909990710201,0
1916,05909991061111,0
1917,05909990794683,0
1918,05909990956395,0
1919,05909990075751,0
1920,05909990634057,0
1921,05909990075768,0
1922,05909990836246,0
1923,05909990836277,0
1924,05906720536582,0
1925,05909990928149,0
1926,05909990928248,0
1927,05909990928200,0
1928,05909990928224,0
1929,05909990928231,0
1930,05909990006755,0
1931,05909990989805,0
1932,05909990989379,0
1933,05909991374518,0
1934,05909991374501,0
1935,05909990921751,0
1936,05909990921737,0
1937,05909990921522,0
1938,05909990921492,0
1939,05909990921591,0
1940,05909990921577,0
1941,05909990921676,0
1942,05909990921652,0
1943,05909991361372,0
1944,05909990971305,0
1945,05909990970957,0
1946,05909990971060,0
1947,05909990971183,0
1948,05909990958672,0
1949,05909990959167,0
1950,05909990959129,0
1951,05909990959037,0
1952,05909990958986,0
1953,05909990958894,0
1954,05909990958856,0
1955,05909990998302,0
1956,05909990998135,0
1957,05909990998180,0
1958,05909990998258,0
1959,05909991032043,0
1960,05909991031992,0
1961,05909991031497,0
1962,05909991031640,0
1963,05909991031602,0
1964,05909991031886,0
1965,05909990925841,0
1966,05909990925957,0
1967,05909990925940,0
1968,05909990925858,0
1969,05909990925889,0
1970,05909990925872,0
1971,05909990925926,0
1972,05909990935901,0
1973,05909990935895,0
1974,05909990936250,0
1975,05909990935956,0
1976,05909990936052,0
1977,05909990936151,0
1978,05907695215014,0
1979,05909990656929,0
1980,05909990656936,0
1981,05909990656943,0
1982,05909991462475,0
1983,05909991449186,0
1984,05909991192600,0
1985,05909990904099,0
1986,05909990904129,0
1987,05906414000726,0
1988,05906414000733,0
1989,05909990790807,0
1990,05902020241133,0
1991,05902020241140,0
1992,05909991060589,0
1993,05909991358105,0
1994,05909991376550,0
1995,05909990619627,0
1996,05909990781720,0
1997,05909990765034,0
1998,05907695215267,0
1999,05909990095216,0
2000,05909990095018,0
2001,05909990748723,0
2002,05909990095117,0
2003,05909990094912,0
2004,05909990748624,0
2005,05909990377510,0
2006,05909990175215,0
2007,05909990175314,0
2008,05909990020416,0
2009,05909990193912,0
2010,05909991431914,0
2011,05909991431907,0
2012,05909991431891,0
2013,05909991431884,0
2014,05909991051426,0
2015,05909991051419,0
2016,05909990719006,0
2017,05909991051525,0
2018,05909991051518,0
2019,05909990719037,0
2020,05909991051624,0
2021,05909991051617,0
2022,05909991051716,0
2023,05909991051815,0
2024,05909991051129,0
2025,05909991051112,0
2026,05909991051228,0
2027,05909991051211,0
2028,05909991051327,0
2029,05909991051310,0
2030,05909990718986,0
2031,05909990168910,0
2032,05909991107307,0
2033,05909990820610,0
2034,05909990374014,0
2035,05909991107260,0
2036,05909991013417,0
2037,05909991357337,0
2038,05909991365691,0
2039,05909991013516,0
2040,05909991266608,0
2041,05909991013318,0
2042,05909990939817,0
2043,05909991392697,0
2044,05909990939916,0
2045,05909990939718,0
2046,05909990682447,0
2047,05909990682461,0
2048,05909990682409,0
2049,05909991133122,0
2050,05909991133023,0
2051,05909991132927,0
2052,05909990701803,0
2053,05909990761685,0
2054,05909990970520,0
2055,05909990708352,0
2056,05909990708369,0
2057,05909991167714,0
2058,05909990148714,0
2059,05909990038220,0
2060,05909990739318,0
2061,05909990739233,0
2062,05909990223343,0
2063,05909990223350,0
2064,05909990795420,0
2065,05909990670253,0
2066,05909990670260,0
2067,05909990909049,0
2068,05909990839018,0
2069,05909991055110,0
2070,05909990674411,0
2071,05909991297060,0
2072,05909991296940,0
2073,05909990433612,0
2074,05909990810796,0
2075,05909991073428,0
2076,05909990638659,0
2077,05909990818914,0
2078,05909990649112,0
2079,05909990649129,0
2080,05909990956654,0
2081,05909990621439,0
2082,05909990573905,0
2083,05909990724345,0
2084,05909990481118,0
2085,05909991105853,0
2086,05909991105785,0
2087,05909991105723,0
2088,05909991105747,0
2089,05909991105761,0
2090,05909991105655,0
2091,05909991105679,0
2092,05909991105693,0
2093,05909990970513,0
2094,05909990337392,0
2095,05909990686339,0
2096,05909990686360,0
2097,05909990645565,0
2098,05909990816484,0
2099,05909990611980,0
2100,05909990721894,0
2101,05909990721641,0
2102,05909990842315,0
2103,05909990422159,0
2104,05909991108670,0
2105,05909991108762,0
2106,05909991108878,0
2107,05909990129812,0
2108,05909990250615,0
2109,05909997217963,0
2110,05909990155514,0
2111,05909990236411,0
2112,05909990236510,0
2113,05909990614608,0
2114,05909990437627,0
2115,05909991054519,0
2116,05909990895977,0
2117,05907695215168,0
2118,05909990224883,0
2119,05909990610006,0
2120,05909990997527,0
2121,05909991228262,0
2122,05909991228279,0
2123,05909990431151,0
2124,05909990431168,0
2125,05909990464425,0
2126,05909990464418,0
2127,05909990612406,0
2128,05909990612420,0
2129,05909991343354,0
2130,05909990866625,0
2131,05909990283514,0
2132,05909990812905,0
2133,05909990812981,0
2134,05909991219338,0
2135,05909991219307,0
2136,05909990186112,0
2138,05909991084011,0
2139,05909991083816,0
2140,05909991084110,0
2141,05909991083915,0
2142,05907529109908,0
2143,05907529110003,0
2144,05907529110010,0
2145,05907529110027,0
2146,05909991074012,0
2147,05907529109809,0
2148,05909990656813,0
2149,05909990855315,0
2150,05909990974375,0
2151,05909990818815,0
2152,05909990974184,0
2153,05909991273989,0
2154,05909990662111,0
2155,05909991449964,0
2156,05909991433857,0
2157,05909991418847,0
2158,05909991448554,0
2159,05909990970117,0
2160,05909990806430,0
2161,05909990422227,0
2162,05909990400119,0
2163,05909990765423,0
2164,05909990765430,0
2165,05903792661600,0
2166,05909990765379,0
2167,05909990765386,0
2168,05903792661563,0
2169,05909990765393,0
2170,05909990765409,0
2171,05903792661587,0
2172,05909991395322,0
2173,05909991395339,0
2174,05909991395278,0
2175,05909991395247,0
2176,05909991395254,0
2177,05909991395261,0
2178,05909991395285,0
2179,05909991395292,0
2180,05909991352417,0
2181,05909991352400,0
2182,05909990698141,0
2183,05909990698172,0
2184,05909990698257,0
2185,05909990698271,0
2186,07613421049331,0
2187,07613421049317,0
2188,07613421049324,0
2189,07613421049270,0
2190,07613421049256,0
2191,07613421049263,0
2192,07613421049300,0
2193,07613421049287,0
2194,07613421049294,0
2195,05903060614444,0
2197,05909990078974,0
2199,05909990078981,0
2201,05909990078998,0
2203,05903060614406,0
2205,05909990078943,0
2207,05909990078950,0
2209,05909990078967,0
2211,05903060614420,0
2213,05909990079001,0
2214,05909990079025,0
2215,05909990079032,0
2216,05909990717248,0
2217,05909990789276,0
2218,05909990789290,0
2219,05909990864461,0
2220,05909990624751,0
2221,05909990624768,0
2222,05909990213429,0
2223,05909990213436,0
2224,05909991415365,0
2225,05909991415372,0
2226,05909991415389,0
2227,05909991415303,0
2228,05909991415310,0
2229,05909991415327,0
2230,05909991415334,0
2231,05909991415341,0
2232,05909991415358,0
2233,05909991415686,0
2234,05909991415693,0
2235,05909991415624,0
2236,05909991415631,0
2237,05909991415648,0
2238,05909991415655,0
2239,05909991415662,0
2240,05909991425845,0
2241,05909991252069,0
2242,05909990053056,0
2243,05909991425821,0
2244,05909990933181,0
2245,05909991425838,0
2246,05909990126316,0
2248,05909990935253,0
2250,05909990450718,0
2251,05909990935260,0
2252,05909990935277,0
2253,05909991404918,0
2254,05909991404925,0
2255,05909990652112,0
2256,05909990933167,0
2257,05909990933174,0
2258,05909991404895,0
2259,05909991404901,0
2260,05909990705894,0
2261,05909990705474,0
2262,05909990705726,0
2263,05909990221028,0
2264,05909990220984,0
2265,05909990220991,0
2266,05909990221004,0
2267,05909990457236,0
2268,05909990457212,0
2269,05909990457229,0
2270,04013054024331,0
2271,05909990457335,0
2272,05909990457311,0
2273,05909990457328,0
2274,04013054024348,0
2275,05909991394585,0
2276,05909991394554,0
2277,05909991394462,0
2278,05909991394431,0
2279,05909991394516,0
2280,05909991394486,0
2281,05909991271756,0
2282,05909991271763,0
2283,05909991271695,0
2284,05909991271701,0
2285,05909991271732,0
2286,05909991271749,0
2287,05909991453558,0
2288,05909991453572,0
2289,05909991453497,0
2290,05909991453473,0
2291,05909991453510,0
2292,05909991453534,0
2293,05909990789306,0
2294,05909990933198,0
2295,05909990719013,0
2296,05909990792016,0
2297,05909990718917,0
2298,05907626701852,0
2299,05907626701869,0
2300,05907626701920,0
2301,05907626702040,0
2302,05909990735242,0
2303,05909990735273,0
2304,05909990735303,0
2305,05909990791286,0
2306,05909990791347,0
2307,05909990922741,0
2308,05909990791392,0
2309,05909990922758,0
2310,05909990791477,0
2311,05909990922765,0
2312,05909990791521,0
2313,05909990922772,0
2314,05909990928125,0
2315,05055565730881,0
2316,05055565730911,0
2317,05055565730959,0
2318,05055565730966,0
2319,05055565731000,0
2320,05055565731024,0
2321,05055565731062,0
2322,05055565731079,0
2323,05055565731116,0
2324,05055565730898,0
2325,05055565730928,0
2326,05055565730973,0
2327,05055565731031,0
2328,05055565731086,0
2329,05055565731123,0
2330,05055565730904,0
2331,05055565730935,0
2332,05055565730980,0
2333,05055565731048,0
2334,05055565731093,0
2335,05055565731130,0
2336,05909991346867,0
2337,05909991346928,0
2338,05909991346980,0
2339,05909991347048,0
2340,05909990453924,0
2342,05909990453825,0
2344,05909991252724,0
2345,05909991252762,0
2346,05909991252809,0
2347,05909991252847,0
2348,05909991252885,0
2349,05909991252700,0
2350,05909991303617,0
2351,05909991303563,0
2352,05909990655021,0
2353,05909990655038,0
2354,05909990652198,0
2355,05909990652204,0
2356,05909990652181,0
2357,05909990652235,0
2358,05909990652242,0
2359,05909990652259,0
2360,05909990652266,0
2361,05909990154814,0
2362,05909990236312,0
2363,05909990683215,0
2364,05909990683123,0
2365,05909990939220,0
2366,05909990835539,0
2367,05909990834501,0
2368,05909990834464,0
2369,05909990316618,0
2370,05909990316519,0
2371,05909990236718,0
2372,05909990034529,0
2373,05909990034420,0
2374,05909991120948,0
2375,05909991121051,0
2376,05909991379391,0
2377,03830044949655,0
2378,05909990883813,0
2379,05909990764242,0
2380,05909991064525,0
2381,05909991120962,0
2382,05909990157716,0
2383,05909990157822,0
2384,05909990796618,0
2385,05909990796625,0
2386,05909991124311,0
2387,05909990281312,0
2388,05909990975419,0
2389,05909990094813,0
2390,05909990966813,0
2391,05909990953714,0
2392,05909991195366,0
2393,05906071039657,0
2394,05909991141004,0
2395,05909991236199,0
2396,05909991296384,0
2397,05909991137441,0
2398,05909991097059,0
2399,05909991031275,0
2400,05909991099688,0
2401,05909991099695,0
2402,05909991106638,0
2403,05909991087982,0
2404,05909990670758,0
2405,05909990881734,0
2406,05909990881758,0
2407,05909990881772,0
2408,05909990668137,0
2409,05909990668144,0
2410,05909990668120,0
2411,05909990671243,0
2412,05909990662685,0
2413,05909990662647,0
2414,05909990871858,0
2415,05909990871650,0
2416,05909990871766,0
2417,05909991329235,0
2418,05909990780266,0
2419,05909991457013,0
2420,05907626703481,0
2421,05909990803743,0
2422,05909990803767,0
2423,05909990893294,0
2424,05909990893188,0
2425,05909990893263,0
2426,05909990671090,0
2427,05909990671052,0
2428,05909990671076,0
2429,05909991007300,0
2430,05909991007263,0
2431,05909991007270,0
2432,05909990743827,0
2434,05909990744121,0
2436,05909990744220,0
2438,05909990743926,0
2440,05909990744022,0
2442,05909990404919,0
2444,05909990405015,0
2446,05909990476237,0
2448,05909990476534,0
2450,05909990476633,0
2452,05909990476336,0
2454,05909990476435,0
2456,05909990336425,0
2458,05909990980918,0
2459,05909990707614,0
2460,05909990707515,0
2461,05909990754472,0
2462,05909990750993,0
2463,05909990074563,0
2464,05909990715268,0
2465,05909990638185,0
2466,05909990638208,0
2467,05909990962419,0
2468,05909990962426,0
2469,05909990075621,0
2470,05909990716821,0
2471,05909990075720,0
2472,05909990716920,0
2473,05909990075829,0
2474,05909990836932,0
2475,05909990837038,0
2476,05909990837137,0
2477,05060431940073,0
2478,05909990948536,0
2479,05909990948543,0
2480,05909991054991,0
2481,05909991055066,0
2482,05909990661404,0
2483,05909990661435,0
2484,05909990661442,0
2485,05909991292492,0
2486,05909991292720,0
2487,05909991040529,0
2488,05909991040536,0
2489,05909990644179,0
2490,05909990644186,0
2491,05909991390099,0
2492,05909991390143,0
2493,05909990914319,0
2494,05909990914418,0
2495,05909990860692,0
2496,05909990466818,0
2497,05909990860685,0
2498,05909990615438,0
2499,05909990624515,0
2500,05909991023782,0
2501,05909991023799,0
2502,05909991023805,0
2503,05909991023836,0
2504,05909990082599,0
2505,05909990042371,0
2507,05909990042364,0
2509,05909990930166,0
2511,05909990023912,0
2512,05909990307418,0
2513,05909990619658,0
2515,05909990619672,0
2517,05909991369569,0
2518,05909991369552,0
2519,05909990750290,0
2520,05909990662425,0
2521,05909990662456,0
2522,05909990805495,0
2523,05909991390358,0
2524,05909991390372,0
2525,05909990685189,0
2526,05909990685202,0
2527,05909990689774,0
2528,05909990670185,0
2529,05909990648719,0
2530,05909990673865,0
2531,05909990653300,0
2532,05907626703597,0
2533,05909991357047,0
2534,03838989716172,0
2535,05909990641000,0
2536,05909990640997,0
2537,05909990642809,0
2538,05909990411320,0
2539,05909990411436,0
2540,05909990411337,0
2541,05909991040338,0
2542,05909990694778,0
2543,05909990694785,0
2544,05909990694761,0
2545,05909990694754,0
2546,05909990067794,0
2547,05909991416461,0
2548,05909991416485,0
2549,05909991416508,0
2550,05909990042913,0
2551,05909990042715,0
2552,05909990459711,0
2553,05909990459612,0
2554,05909990459513,0
2555,05909990111213,0
2557,05909991369781,0
2558,05909991369743,0
2559,05909990806799,0
2560,05909990806843,0
2561,05909990806881,0
2562,05909990806751,0
2563,05909991461294,0
2564,05909990824106,0
2565,05909991461300,0
2566,05909990827343,0
2567,05909990824076,0
2568,05909991095666,0
2569,05909990697649,0
2570,05909991136475,0
2571,05909991136499,0
2572,05909991136512,0
2573,05909990697526,0
2574,05909991136451,0
2575,05909990896745,0
2576,05909990896738,0
2577,05901720140074,0
2578,05901720140067,0
2579,05909990793365,0
2580,05909990793389,0
2581,05909991230616,0
2582,05909991230593,0
2583,05909990793402,0
2584,05909990793341,0
2585,05909991230609,0
2586,05909991230586,0
2587,05909990865956,0
2588,05909990866021,0
2589,05909990865901,0
2590,05909990763467,0
2591,05909990763481,0
2592,05909990763498,0
2593,05909990763443,0
2594,05901878600451,0
2595,05902020926870,0
2596,05909990766901,0
2597,05909990767052,0
2598,05909990766895,0
2599,05909990637218,0
2600,05909990637126,0
2601,05909990782246,0
2602,05909990782239,0
2603,05909990782260,0
2604,05909991094539,0
2605,05909990925186,0
2606,05909990782253,0
2607,05909990781805,0
2608,05909990781782,0
2609,05909991231910,0
2610,05909991144265,0
2611,05909990335367,0
2612,05909990422241,0
2613,05909990335374,0
2614,05909990422258,0
2615,05909991066000,0
2616,05909991231927,0
2617,05909991144258,0
2618,05909990335343,0
2619,05909990422265,0
2620,05909990335350,0
2621,05909990422272,0
2622,05909991065942,0
2623,05909990640287,0
2624,05903792743061,0
2625,05901878600123,0
2626,05909990069866,0
2627,05909991081911,0
2628,05909990069897,0
2629,05909990069361,0
2630,05909990069958,0
2631,05909990069989,0
2632,05909990070008,0
2633,05909990070046,0
2634,05901878600826,0
2635,05903792743078,0
2636,05909990069705,0
2637,05909991081812,0
2638,05909990069293,0
2639,05909990069750,0
2640,05906414000610,0
2641,05909990917013,0
2642,05909991064716,0
2643,05909991191184,0
2644,05906414002737,0
2645,05906414002744,0
2646,05906414002751,0
2647,05906414002768,0
2648,05906414000603,0
2649,05909991064518,0
2650,05909990916917,0
2651,05909991191177,0
2652,05909991064617,0
2653,05906414000696,0
2654,05909990775682,0
2655,05906414000665,0
2656,05906414000702,0
2657,05909990775712,0
2658,05906414000672,0
2659,05906414000719,0
2660,05909990775729,0
2661,05906414000689,0
2662,05906414000658,0
2663,05909990775675,0
2664,05906414000641,0
2665,05909991097011,0
2666,05903060609709,0
2667,05909990849581,0
2668,05903060609716,0
2669,05909990849635,0
2670,05903060609723,0
2671,05909991096816,0
2672,05903060609693,0
2673,05909990892129,0
2674,05909990892143,0
2675,05909990892150,0
2676,05909990892174,0
2677,05909990892303,0
2678,05909990892341,0
2679,05909990892082,0
2680,05909990892105,0
2681,05909990914647,0
2682,05909990914654,0
2683,05909990914661,0
2684,05909990914630,0
2685,05909990686803,0
2686,05909990686827,0
2687,05909990686834,0
2688,05909991257439,0
2689,05909991432034,0
2690,05909990068425,0
2691,05909990880225,0
2692,05909991140779,0
2693,05909991140809,0
2694,05909990420537,0
2695,05909990420544,0
2696,05909990077663,0
2697,05909990420612,0
2698,05909990420629,0
2699,05909990422654,0
2700,05909990921324,0
2701,05909991274467,0
2702,05909991274511,0
2703,05909990920747,0
2704,05909990668779,0
2705,05909991271442,0
2706,05909990772667,0
2707,05909990077731,0
2708,05909990772933,0
2709,05909991272753,0
2710,05909991272739,0
2711,05909990635450,0
2712,05909990796298,0
2713,05909990796359,0
2714,05909990796533,0
2715,05909990744510,0
2716,05909990777044,0
2717,05909990777150,0
2718,05909991394264,0
2719,05909990994717,0
2720,05909990001811,0
2721,05909990001910,0
2722,05909990888016,0
2723,05909990048809,0
2724,05909990048823,0
2725,05909990048854,0
2726,05909991303518,0
2727,05909991300661,0
2728,05909991300739,0
2729,05909991057480,0
2730,05909991057497,0
2731,05909990825615,0
2732,05909990747115,0
2733,05909990825714,0
2734,05909991290887,0
2735,05909990783816,0
2736,05909990940769,0
2738,05909990941247,0
2740,05909990941407,0
2742,05909990941568,0
2744,05909990643943,0
2746,05909990644001,0
2748,05909990644025,0
2750,05909990643905,0
2752,05909990644049,0
2754,05909990839643,0
2756,05909990839780,0
2758,05909990840038,0
2760,05909990839469,0
2762,05909990840182,0
2764,05908289660425,0
2765,05908289660432,0
2766,05908289660449,0
2767,05908289660418,0
2768,05909991381677,0
2769,05909991381783,0
2770,05909991381899,0
2771,05909991381561,0
2772,05909991327958,0
2773,05909991327989,0
2774,05909991328184,0
2775,05909991328214,0
2776,05909991328405,0
2777,05909991328436,0
2778,05909990741366,0
2779,05909990741472,0
2780,05909990741595,0
2781,05909990741878,0
2782,05909991184827,0
2784,05909991184865,0
2786,05909991184902,0
2788,05909991184742,0
2790,05909991184940,0
2792,05909991281465,0
2793,05909991281472,0
2794,05909991281489,0
2795,05909990861194,0
2796,05909990861200,0
2797,05909990861187,0
2798,05909990723164,0
2800,05909990621026,0
2801,05909990621040,0
2802,05909991246525,0
2803,05909991128814,0
2804,05909991246532,0
